transform,dataset,image_path,mse,psnr,compression_ratio,direct_compression_ratio,original_entropy,transformed_entropy,quantized_entropy,quantization_scale,encode_ms,decode_ms,error
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,110.625,27.6923,5.50538,4.74807,5.2946,4.64693,1.05313,1.540702157458636,48.3459,33.7285,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,200.478,25.1101,7.87692,5.73134,5.2946,4.64693,0.698069,3.1947999937062272,44.4389,33.5132,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,174.778,25.7059,7.24528,5.49553,5.2946,4.64693,0.772931,2.662333328088523,44.7248,33.7645,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,0.156006,56.1994,0.519797,0.560789,5.2946,3.85537,3.85537,1.0,38.085,15.7059,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,0.814697,49.0208,0.516129,0.560789,5.2946,3.85537,3.85537,0.7692307692307692,38.3259,15.4821,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,4.90552,41.224,0.949907,1.024,5.2946,3.85537,2.2083,6.274851700000002,31.0322,14.5211,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,3.26318,42.9944,0.845582,0.915921,5.2946,3.85537,2.49181,4.826809000000001,32.7864,14.9927,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,1.88281,45.3827,0.759081,0.823151,5.2946,3.85537,2.7771,3.7129300000000005,35.1443,14.9055,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,1.79004,45.6022,0.709633,0.771665,5.2946,3.85537,2.93998,2.8561000000000005,36.0006,15.5322,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,0.743164,49.42,0.591224,0.643216,5.2946,3.85537,3.48548,1.6900000000000002,38.5442,15.7296,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,0.7854,49.1799,0.557734,0.603418,5.2946,3.85537,3.65325,1.3,39.4256,15.8203,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,1.15747,47.4957,0.667101,0.722653,5.2946,3.85537,3.09764,2.197,38.129,15.5765,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,7.73584,39.2457,1.05458,1.12651,5.2946,3.85537,1.97845,8.157307210000003,30.7915,13.8136,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,20.3171,35.0522,1.28321,1.34031,5.2946,3.85537,1.59539,13.785849184900005,29.5016,13.6033,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,12.1079,37.3001,1.16629,1.22342,5.2946,3.85537,1.78406,10.604499373000003,30.206,13.7962,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,227.81,24.5551,3.1315,2.16949,5.2946,3.85537,0.502829,66.54166091831802,24.6044,11.8435,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,73.8547,29.447,2.0,1.78087,5.2946,3.85537,0.934913,30.287510659225312,26.4822,12.5059,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,163.579,25.9935,2.70185,2.0521,5.2946,3.85537,0.629741,51.18589301409078,24.7778,11.6902,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,49.4062,31.193,1.75342,1.64103,5.2946,3.85537,1.11328,23.29808512248101,27.0351,12.4058,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,109.104,27.7524,2.29596,1.91402,5.2946,3.85537,0.78726,39.37376385699291,26.1675,12.1948,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,32.1887,33.0538,1.48837,1.48837,5.2946,3.85537,1.34829,17.921603940370005,28.7573,12.8313,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,326.143,22.9967,3.69675,2.27051,5.2946,3.85537,0.383758,86.50415919381344,23.4651,11.9263,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,444.842,21.6487,4.21399,2.3649,5.2946,3.85537,0.299448,112.45540695195746,23.4259,11.6765,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,6.59285,39.9401,1.52305,2.32551,5.2946,4.07153,2.66764,2.8561000000000005,40.6626,13.98,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,5.99308,40.3543,1.19255,1.85956,5.2946,4.07153,3.16768,1.3,47.1626,15.1495,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,6.58805,39.9432,1.2973,1.98706,5.2946,4.07153,3.03555,1.6900000000000002,42.3593,15.8807,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,5.5721,40.6706,1.10266,1.6732,5.2946,4.07153,3.51378,1.0,47.0125,15.493,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,6.146,40.2449,1.02742,1.58269,5.2946,4.07153,3.61345,0.7692307692307692,48.3932,15.8732,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,5.93034,40.4,1.41047,2.16034,5.2946,4.07153,2.8049,2.197,42.0245,15.9169,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,7.98885,39.106,1.83622,2.6971,5.2946,4.07153,2.33187,4.826809000000001,37.7412,14.4242,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,6.89185,39.7474,1.67047,2.49756,5.2946,4.07153,2.50185,3.7129300000000005,39.6803,14.6924,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,18.4933,35.4607,2.77507,3.74634,5.2946,4.07153,1.60792,13.785849184900005,37.9351,13.9714,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,14.5243,36.5098,2.45172,3.44395,5.2946,4.07153,1.78335,10.604499373000003,38.9616,13.8888,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,8.91992,38.6272,2.02505,2.9285,5.2946,4.07153,2.13695,6.274851700000002,39.234,14.5529,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,10.3517,37.9807,2.2407,3.19335,5.2946,4.07153,1.93479,8.157307210000003,40.5828,13.44,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,29.6289,33.4136,3.09366,4.04743,5.2946,4.07153,1.46389,17.921603940370005,36.796,13.4011,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,40.8664,32.0171,3.44009,4.41379,5.2946,4.07153,1.30117,23.29808512248101,37.5725,13.7246,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,64.1489,30.0589,3.84962,4.74807,5.2946,4.07153,1.14358,30.287510659225312,35.1315,13.265,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,97.2871,28.2503,4.24309,5.14573,5.2946,4.07153,0.988945,39.37376385699291,33.4712,13.5839,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,172.025,25.7749,4.71166,5.55515,5.2946,4.07153,0.825493,51.18589301409078,32.501,13.9557,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,249.838,24.1542,5.16303,5.97665,5.2946,4.07153,0.660341,66.54166091831802,32.2029,13.3711,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,348.404,22.71,5.61609,6.33402,5.2946,4.07153,0.531971,86.50415919381344,31.5035,12.9415,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,478.904,21.3283,5.97665,6.62069,5.2946,4.07153,0.432285,112.45540695195746,32.961,13.7535,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,4.57723,41.5248,1.15925,1.55073,5.2946,5.20849,4.39376,0.5,40.7127,15.2354,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,6.15194,40.2407,1.1861,1.59584,5.2946,5.20849,4.24651,0.65,42.4077,15.1809,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,9.06982,38.5548,1.29511,1.76552,5.2946,5.20849,3.82495,0.8450000000000001,41.9428,14.7106,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,12.5551,37.1426,1.32872,1.84505,5.2946,5.20849,3.6154,1.0985,42.4928,14.763,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,57.5693,30.5289,1.6732,2.27556,5.2946,5.20849,2.73809,2.4134045000000004,40.0545,13.8523,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,23.9989,34.3289,1.44023,1.99351,5.2946,5.20849,3.26597,1.4280500000000003,40.6615,14.5754,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,37.4637,32.3947,1.57296,2.17102,5.2946,5.20849,2.93745,1.8564650000000003,40.0596,14.5801,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,89.3284,28.6209,1.93695,2.60781,5.2946,5.20849,2.33162,3.137425850000001,40.0798,14.4732,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,213.677,24.8332,2.37403,3.11562,5.2946,5.20849,1.73787,5.3022496865000015,38.1014,13.2502,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,444.692,21.6502,2.81061,3.52698,5.2946,5.20849,1.35535,8.960801970185003,36.6407,13.8471,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,142.434,26.5947,2.107,2.81835,5.2946,5.20849,2.05075,4.078653605000001,39.0246,14.1706,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,290.001,23.5068,2.55787,3.29968,5.2946,5.20849,1.5777,6.892924592450003,37.6609,13.9403,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,986.085,18.1917,3.74178,4.49123,5.2946,5.20849,0.742904,19.686881928496454,33.0202,13.3552,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,816.681,19.0103,3.54325,4.30856,5.2946,5.20849,0.862232,15.143755329612656,36.6609,13.0825,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,658.644,19.9443,3.0999,3.84,5.2946,5.20849,1.08038,11.649042561240504,38.5273,13.9348,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,1163.59,17.4728,4.10147,4.86846,5.2946,5.20849,0.620251,25.59294650704539,34.645,13.3437,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,1370.69,16.7614,4.31461,5.08609,5.2946,5.20849,0.521616,33.27083045915901,35.3144,13.4435,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,1942.33,15.2476,5.02782,5.74206,5.2946,5.20849,0.333828,56.22770347597873,33.115,12.6959,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,1637.85,15.9881,4.53097,5.36126,5.2946,5.20849,0.42873,43.25207959690672,34.0261,13.0615,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/205.png,2320.69,14.4746,5.22449,5.95349,5.2946,5.20849,0.278423,73.09601451877235,32.9994,12.7565,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,7.5271,39.3645,1.90099,2.03714,7.41949,4.60615,3.07109,0.1,58.5734,37.0042,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,9.08757,38.5463,2.07568,2.20215,7.41949,4.60615,2.83888,0.12,58.6619,36.86,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,10.746,37.8183,2.26049,2.37771,7.41949,4.60615,2.6369,0.144,56.2106,35.9248,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,15.3617,36.2664,2.68063,2.7331,7.41949,4.60615,2.26863,0.20736,52.1877,35.2646,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,20.8675,34.9361,3.17028,3.14432,7.41949,4.60615,1.94766,0.29859839999999993,51.4189,34.9743,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,17.7216,35.6458,2.90359,2.9369,7.41949,4.60615,2.12028,0.24883199999999994,53.422,35.4445,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,12.6264,37.118,2.47942,2.56642,7.41949,4.60615,2.44202,0.17279999999999998,55.2009,36.3069,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,29.3033,33.4616,3.83042,3.59298,7.41949,4.60615,1.63464,0.42998169599999986,48.0386,34.7196,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,25.184,34.1196,3.45946,3.35738,7.41949,4.60615,1.78809,0.3583180799999999,51.0919,34.5414,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,34.8604,32.7075,4.19672,3.83521,7.41949,4.60615,1.50016,0.5159780351999999,47.7664,34.3734,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,41.2234,31.9794,4.55111,4.09055,7.41949,4.60615,1.3741,0.6191736422399998,48.977,33.1132,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,47.3457,31.378,4.98701,4.35127,7.41949,4.60615,1.25297,0.7430083706879997,47.5684,34.6888,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,72.443,29.5308,6.59227,5.12855,7.41949,4.60615,0.935818,1.2839184645488633,44.3927,33.2829,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,84.3921,28.8678,7.19438,5.37063,7.41949,4.60615,0.841614,1.540702157458636,44.2369,33.6391,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,54.0641,30.8017,5.40845,4.61261,7.41949,4.60615,1.13922,0.8916100448255997,46.1313,34.1198,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,62.711,30.1574,5.95349,4.85308,7.41949,4.60615,1.03523,1.0699320537907195,46.2707,33.7806,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,99.7644,28.141,7.81679,5.62637,7.41949,4.60615,0.752301,1.8488425889503632,44.2911,33.0358,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,116.202,27.4787,8.62921,5.8626,7.41949,4.60615,0.668031,2.2186111067404357,44.4432,33.5257,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,138.0,26.732,9.36585,6.10736,7.41949,4.60615,0.599162,2.662333328088523,42.0923,33.158,
DCT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,160.665,26.0716,10.3087,6.32099,7.41949,4.60615,0.524443,3.1947999937062272,43.5194,34.1067,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,15.7424,36.1601,1.2176,1.28967,7.41949,4.3035,1.70071,10.604499373000003,28.8413,13.1566,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,10.1316,38.074,1.06334,1.16232,7.41949,4.3035,1.9396,8.157307210000003,30.6301,14.0617,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,5.96509,40.3746,0.923354,1.03226,7.41949,4.3035,2.23206,6.274851700000002,33.1514,15.0301,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,1.0,48.1308,0.456735,0.50996,7.41949,4.3035,4.3035,0.7692307692307692,42.2646,16.3702,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,0.960205,48.3072,0.528926,0.591908,7.41949,4.3035,3.80824,1.6900000000000002,39.1405,16.1943,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,1.34839,46.8327,0.60413,0.679947,7.41949,4.3035,3.34433,2.197,38.5185,15.6106,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,112.058,27.6364,2.69474,2.02772,7.41949,4.3035,0.638067,39.37376385699291,24.2504,12.031,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,4.14526,41.9553,0.807571,0.920036,7.41949,4.3035,2.5383,4.826809000000001,35.4475,14.783,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,2.34985,44.4204,0.692828,0.793798,7.41949,4.3035,2.93302,3.7129300000000005,37.2465,15.4349,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,2.11694,44.8737,0.648923,0.733524,7.41949,4.3035,3.12949,2.8561000000000005,39.2294,15.6199,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,152.223,26.306,3.09366,2.14675,7.41949,4.3035,0.512616,51.18589301409078,23.3946,12.1051,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,54.4871,30.7679,1.91402,1.72391,7.41949,4.3035,1.01322,23.29808512248101,26.8535,12.4865,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,80.8545,29.0538,2.30631,1.89981,7.41949,4.3035,0.791812,30.287510659225312,25.3463,12.7179,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,0.90918,48.5443,0.494208,0.551427,7.41949,4.3035,4.03781,1.3,41.7831,16.6317,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,0.203613,55.0427,0.461054,0.50996,7.41949,4.3035,4.3035,1.0,43.5538,16.3113,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,35.4924,32.6294,1.6,1.57055,7.41949,4.3035,1.24528,17.921603940370005,27.1076,12.9975,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,23.415,34.4359,1.3745,1.41828,7.41949,4.3035,1.47848,13.785849184900005,28.5536,13.5074,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,205.858,24.9951,3.63121,2.25551,7.41949,4.3035,0.4042,66.54166091831802,23.5426,10.3272,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,271.698,23.7899,4.17959,2.35402,7.41949,4.3035,0.309525,86.50415919381344,21.8603,11.5257,
DFT,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,358.557,22.5852,4.6758,2.4208,7.41949,4.3035,0.248793,112.45540695195746,24.8756,12.2342,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,7.87695,39.1672,1.34324,1.75143,7.41949,6.00767,3.94303,1.6900000000000002,39.4708,14.8547,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,7.78524,39.2181,1.05026,1.32585,7.41949,6.00767,5.02896,0.7692307692307692,44.3664,17.083,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,7.18343,39.5675,1.12527,1.42091,7.41949,6.00767,4.78932,1.0,43.03,17.3903,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,7.46883,39.3983,1.23274,1.60585,7.41949,6.00767,4.25963,1.3,42.8144,16.2005,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,11.1869,37.6437,1.9961,2.73067,7.41949,6.00767,2.61113,4.826809000000001,34.267,14.5732,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,16.5522,35.9423,2.59679,3.49886,7.41949,6.00767,1.95872,8.157307210000003,35.5936,13.6253,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,13.352,36.8754,2.27051,3.09366,7.41949,6.00767,2.26008,6.274851700000002,35.5488,15.2766,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,9.47103,38.3668,1.79859,2.4323,7.41949,6.00767,2.92338,3.7129300000000005,39.6534,14.4445,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,8.7356,38.7179,1.62282,2.15428,7.41949,6.00767,3.28776,2.8561000000000005,39.6132,15.0578,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,8.04028,39.0781,1.4812,1.96294,7.41949,6.00767,3.54613,2.197,39.9924,16.0379,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,22.5482,34.5997,2.9285,3.85445,7.41949,6.00767,1.71887,10.604499373000003,36.9016,15.5043,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,28.7976,33.5372,3.35005,4.27855,7.41949,6.00767,1.47096,13.785849184900005,34.4062,13.7634,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,86.4225,28.7645,4.68293,5.55515,7.41949,6.00767,0.875858,30.287510659225312,30.6024,13.0935,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,60.1951,30.3352,4.19672,5.11148,7.41949,6.00767,1.0592,23.29808512248101,30.8934,15.6723,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,40.2502,32.0831,3.74178,4.66869,7.41949,6.00767,1.27654,17.921603940370005,33.2271,14.8083,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,124.376,27.1834,5.23339,6.01174,7.41949,6.00767,0.685167,39.37376385699291,32.5048,13.5334,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,167.809,25.8827,5.6679,6.38669,7.41949,6.00767,0.551235,51.18589301409078,33.0997,15.6096,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,236.192,24.3981,6.10736,6.7221,7.41949,6.00767,0.437448,66.54166091831802,31.5355,14.6636,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,314.183,23.159,6.46737,6.98182,7.41949,6.00767,0.350068,86.50415919381344,30.4713,12.4262,
HAAR,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,458.067,21.5215,6.79646,7.22824,7.41949,6.00767,0.259147,112.45540695195746,30.5326,13.5774,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,10.1567,38.0633,1.3605,1.89046,7.41949,5.11525,3.60263,0.65,37.9356,14.2167,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,8.69368,38.7388,1.33218,1.84173,7.41949,5.11525,3.71769,0.5,38.5834,14.6477,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,16.5411,35.9452,1.66685,2.315,7.41949,5.11525,2.95252,0.8450000000000001,34.9247,14.6346,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,21.8463,34.737,1.76046,2.53675,7.41949,5.11525,2.60472,1.0985,34.08,13.4297,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,34.6427,32.7347,2.0184,2.84181,7.41949,5.11525,2.23114,1.4280500000000003,33.3288,13.7597,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,50.3741,31.1087,2.27219,3.14432,7.41949,5.11525,1.91581,1.8564650000000003,33.3271,13.895,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,66.4435,29.9063,2.43616,3.32828,7.41949,5.11525,1.74157,2.4134045000000004,34.8455,13.6432,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,93.8547,28.4062,2.88722,3.8593,7.41949,5.11525,1.36838,3.137425850000001,33.5834,13.9015,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,201.486,25.0883,3.53103,4.56464,7.41949,5.11525,0.912898,5.3022496865000015,31.3565,14.4608,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,134.177,26.854,3.15725,4.17391,7.41949,5.11525,1.13224,4.078653605000001,34.7183,13.6654,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,238.212,24.3612,3.79728,4.8,7.41949,5.11525,0.818757,6.892924592450003,33.0395,13.6994,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,308.407,23.2396,4.0315,5.01142,7.41949,5.11525,0.697899,8.960801970185003,31.8039,13.4411,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,861.931,18.7761,5.22449,6.01174,7.41949,5.11525,0.333618,19.686881928496454,30.9727,13.1431,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,431.996,21.776,4.34512,5.2693,7.41949,5.11525,0.571397,11.649042561240504,32.9185,13.6819,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,1224.28,17.252,5.67837,6.32099,7.41949,5.11525,0.24586,25.59294650704539,31.6782,12.7911,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,583.357,20.4715,4.98701,5.78531,7.41949,5.11525,0.416072,15.143755329612656,33.09,14.3152,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,1261.0,17.1236,5.81818,6.52229,7.41949,5.11525,0.214585,33.27083045915901,32.2491,13.2501,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,1339.62,16.861,6.07115,6.57816,7.41949,5.11525,0.18383,43.25207959690672,31.6244,12.7927,
SP,SquaredIconsSample,Datasets/SquaredIconsSample/210.png,1418.31,16.6131,6.44025,6.85714,7.41949,5.11525,0.131622,56.22770347597873,29.0924,13.1732,
